status,message,id,terrestrial_date,ls,season,min_temp,max_temp,pressure,pressure_string,abs_humidity,wind_speed,atmo_opacity,sunrise,sunset,local_uv_irradiance_index,min_gts_temp,max_gts_temp,wind_direction,sol,unitOfMeasure,TZ_Data
404,Sol not found,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
200,NaN,1.00,2012-08-07T00:00:00.000Z,150.00,Month 6,NaN,NaN,NaN,Lower,NaN,NaN,Sunny,05:30,17:22,NaN,NaN,NaN,NaN,1.00,Celsius,America/Port_of_Spain
404,Sol not found,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
404,Sol not found,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
404,Sol not found,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
404,Sol not found,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
404,Sol not found,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
404,Sol not found,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
404,Sol not found,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
200,NaN,225.00,2012-10-30T00:00:00.000Z,197.00,Month 7,-72.00,0.00,801.00,Higher,NaN,NaN,Sunny,05:18,17:23,Very_High,-83.00,15.00,NaN,83.00,Celsius,America/Port_of_Spain
200,NaN,226.00,2012-10-31T00:00:00.000Z,198.00,Month 7,-70.00,0.00,801.00,Higher,NaN,NaN,Sunny,05:18,17:23,Very_High,-82.00,15.00,NaN,84.00,Celsius,America/Port_of_Spain
200,NaN,227.00,2012-11-01T00:00:00.000Z,198.00,Month 7,-71.00,-1.00,805.00,Higher,NaN,NaN,Sunny,05:18,17:23,Very_High,-81.00,15.00,NaN,85.00,Celsius,America/Port_of_Spain
200,NaN,228.00,2012-11-02T00:00:00.000Z,199.00,Month 7,-71.00,-4.00,808.00,Higher,NaN,NaN,Sunny,05:18,17:23,Very_High,-81.00,15.00,NaN,86.00,Celsius,America/Port_of_Spain
200,NaN,229.00,2012-11-03T00:00:00.000Z,199.00,Month 7,-70.00,-2.00,808.00,Higher,NaN,NaN,Sunny,05:18,17:23,Very_High,-81.00,15.00,NaN,87.00,Celsius,America/Port_of_Spain
200,NaN,230.00,2012-11-04T00:00:00.000Z,200.00,Month 7,-70.00,-2.00,811.00,Higher,NaN,NaN,Sunny,05:18,17:24,Very_High,-82.00,15.00,NaN,88.00,Celsius,America/Port_of_Spain
200,NaN,231.00,2012-11-05T00:00:00.000Z,201.00,Month 7,-73.00,-1.00,813.00,Higher,NaN,NaN,Sunny,05:18,17:24,Very_High,-82.00,16.00,NaN,89.00,Celsius,America/Port_of_Spain
200,NaN,233.00,2012-11-06T00:00:00.000Z,201.00,Month 7,-71.00,0.00,813.00,Higher,NaN,NaN,Sunny,05:18,17:24,Very_High,-80.00,16.00,NaN,90.00,Celsius,America/Port_of_Spain
200,NaN,234.00,2012-11-07T00:00:00.000Z,202.00,Month 7,-74.00,-1.00,817.00,Higher,NaN,NaN,Sunny,05:18,17:24,Very_High,-81.00,16.00,NaN,91.00,Celsius,America/Port_of_Spain
200,NaN,235.00,2012-11-08T00:00:00.000Z,202.00,Month 7,-74.00,-1.00,820.00,Higher,NaN,NaN,Sunny,05:18,17:24,Very_High,-82.00,15.00,NaN,92.00,Celsius,America/Port_of_Spain
200,NaN,236.00,2012-11-09T00:00:00.000Z,203.00,Month 7,-72.00,-1.00,819.00,Higher,NaN,NaN,Sunny,05:18,17:25,Very_High,-81.00,16.00,NaN,93.00,Celsius,America/Port_of_Spain
200,NaN,237.00,2012-11-10T00:00:00.000Z,204.00,Month 7,-70.00,0.00,822.00,Higher,NaN,NaN,Sunny,05:18,17:25,Very_High,-81.00,16.00,NaN,94.00,Celsius,America/Port_of_Spain
200,NaN,238.00,2012-11-11T00:00:00.000Z,204.00,Month 7,-68.00,0.00,822.00,Higher,NaN,NaN,Sunny,05:18,17:25,Very_High,-79.00,15.00,NaN,95.00,Celsius,America/Port_of_Spain
200,NaN,239.00,2012-11-12T00:00:00.000Z,205.00,Month 7,-71.00,2.00,826.00,Higher,NaN,NaN,Sunny,05:18,17:25,Very_High,-79.00,15.00,NaN,96.00,Celsius,America/Port_of_Spain
200,NaN,240.00,2012-11-13T00:00:00.000Z,206.00,Month 7,-68.00,-3.00,828.00,Higher,NaN,NaN,Sunny,05:18,17:26,Very_High,-79.00,15.00,NaN,97.00,Celsius,America/Port_of_Spain
200,NaN,241.00,2012-11-14T00:00:00.000Z,206.00,Month 7,-68.00,-1.00,828.00,Higher,NaN,NaN,Sunny,05:18,17:26,Very_High,-79.00,15.00,NaN,98.00,Celsius,America/Port_of_Spain
200,NaN,242.00,2012-11-15T00:00:00.000Z,207.00,Month 7,-68.00,-1.00,829.00,Higher,NaN,NaN,Sunny,05:19,17:26,Very_High,-76.00,14.00,NaN,99.00,Celsius,America/Port_of_Spain
200,NaN,3.00,2012-11-16T00:00:00.000Z,207.00,Month 7,-66.00,-1.00,829.00,Higher,NaN,NaN,Sunny,05:19,17:26,Very_High,-77.00,13.00,NaN,100.00,Celsius,America/Port_of_Spain
200,NaN,4.00,2012-11-17T00:00:00.000Z,208.00,Month 7,-65.00,-2.00,830.00,Higher,NaN,NaN,Sunny,05:19,17:27,Very_High,-77.00,16.00,NaN,101.00,Celsius,America/Port_of_Spain
200,NaN,5.00,2012-11-18T00:00:00.000Z,209.00,Month 7,-67.00,-3.00,833.00,Higher,NaN,NaN,Sunny,05:19,17:27,Very_High,-75.00,17.00,NaN,102.00,Celsius,America/Port_of_Spain
200,NaN,6.00,2012-11-19T00:00:00.000Z,209.00,Month 7,-66.00,-3.00,836.00,Higher,NaN,NaN,Sunny,05:19,17:27,Very_High,-80.00,19.00,NaN,103.00,Celsius,America/Port_of_Spain
200,NaN,7.00,2012-11-20T00:00:00.000Z,210.00,Month 8,-67.00,-5.00,838.00,Higher,NaN,NaN,Sunny,05:19,17:28,Very_High,-78.00,18.00,NaN,104.00,Celsius,America/Port_of_Spain
200,NaN,8.00,2012-11-21T00:00:00.000Z,211.00,Month 8,-66.00,-6.00,839.00,Higher,NaN,NaN,Sunny,05:19,17:28,High,-77.00,17.00,NaN,105.00,Celsius,America/Port_of_Spain
200,NaN,9.00,2012-11-23T00:00:00.000Z,211.00,Month 8,-66.00,-8.00,841.00,Higher,NaN,NaN,Sunny,05:19,17:28,High,-78.00,17.00,NaN,106.00,Celsius,America/Port_of_Spain
200,NaN,10.00,2012-11-24T00:00:00.000Z,212.00,Month 8,-66.00,-5.00,844.00,Higher,NaN,NaN,Sunny,05:20,17:29,High,-80.00,17.00,NaN,107.00,Celsius,America/Port_of_Spain
200,NaN,11.00,2012-11-25T00:00:00.000Z,212.00,Month 8,-65.00,-4.00,845.00,Higher,NaN,NaN,Sunny,05:20,17:29,High,-78.00,17.00,NaN,108.00,Celsius,America/Port_of_Spain
200,NaN,12.00,2012-11-26T00:00:00.000Z,213.00,Month 8,-64.00,-3.00,844.00,Higher,NaN,NaN,Sunny,05:20,17:29,High,-78.00,16.00,NaN,109.00,Celsius,America/Port_of_Spain
200,NaN,14.00,2012-11-27T00:00:00.000Z,214.00,Month 8,-65.00,-5.00,848.00,Higher,NaN,NaN,Sunny,05:20,17:30,High,-78.00,17.00,NaN,110.00,Celsius,America/Port_of_Spain
200,NaN,15.00,2012-11-28T00:00:00.000Z,214.00,Month 8,-66.00,-4.00,849.00,Higher,NaN,NaN,Sunny,05:20,17:30,Very_High,-77.00,18.00,NaN,111.00,Celsius,America/Port_of_Spain
200,NaN,16.00,2012-11-29T00:00:00.000Z,215.00,Month 8,-65.00,-8.00,852.00,Higher,NaN,NaN,Sunny,05:21,17:30,Very_High,-79.00,18.00,NaN,112.00,Celsius,America/Port_of_Spain
200,NaN,17.00,2012-11-30T00:00:00.000Z,216.00,Month 8,-66.00,-6.00,857.00,Higher,NaN,NaN,Sunny,05:21,17:31,Very_High,-77.00,16.00,NaN,113.00,Celsius,America/Port_of_Spain
200,NaN,18.00,2012-12-01T00:00:00.000Z,216.00,Month 8,-69.00,-6.00,857.00,Higher,NaN,NaN,Sunny,05:21,17:31,Very_High,-78.00,18.00,NaN,114.00,Celsius,America/Port_of_Spain
200,NaN,19.00,2012-12-02T00:00:00.000Z,217.00,Month 8,-66.00,-8.00,857.00,Higher,NaN,NaN,Sunny,05:21,17:31,Very_High,-78.00,17.00,NaN,115.00,Celsius,America/Port_of_Spain
200,NaN,20.00,2012-12-03T00:00:00.000Z,217.00,Month 8,-67.00,-6.00,859.00,Higher,NaN,NaN,Sunny,05:21,17:32,Very_High,-78.00,18.00,NaN,116.00,Celsius,America/Port_of_Spain
200,NaN,21.00,2012-12-04T00:00:00.000Z,218.00,Month 8,-66.00,-5.00,861.00,Higher,NaN,NaN,Sunny,05:22,17:32,Very_High,-76.00,18.00,NaN,117.00,Celsius,America/Port_of_Spain
200,NaN,22.00,2012-12-05T00:00:00.000Z,219.00,Month 8,-65.00,-6.00,864.00,Higher,NaN,NaN,Sunny,05:22,17:33,Very_High,-77.00,18.00,NaN,118.00,Celsius,America/Port_of_Spain
200,NaN,23.00,2012-12-06T00:00:00.000Z,219.00,Month 8,-66.00,-6.00,866.00,Higher,NaN,NaN,Sunny,05:22,17:33,Very_High,-78.00,19.00,NaN,119.00,Celsius,America/Port_of_Spain
200,NaN,25.00,2012-12-07T00:00:00.000Z,220.00,Month 8,-67.00,-3.00,867.00,Higher,NaN,NaN,Sunny,05:22,17:33,Very_High,-79.00,16.00,NaN,120.00,Celsius,America/Port_of_Spain
200,NaN,26.00,2012-12-08T00:00:00.000Z,221.00,Month 8,-66.00,0.00,869.00,Higher,NaN,NaN,Sunny,05:23,17:34,High,-68.00,9.00,NaN,121.00,Celsius,America/Port_of_Spain
200,NaN,27.00,2012-12-09T00:00:00.000Z,221.00,Month 8,-65.00,-3.00,869.00,Higher,NaN,NaN,Sunny,05:23,17:34,Very_High,-66.00,3.00,NaN,122.00,Celsius,America/Port_of_Spain
200,NaN,28.00,2012-12-10T00:00:00.000Z,222.00,Month 8,-66.00,-10.00,875.00,Higher,NaN,NaN,Sunny,05:23,17:35,High,-62.00,2.00,NaN,123.00,Celsius,America/Port_of_Spain
200,NaN,29.00,2012-12-11T00:00:00.000Z,223.00,Month 8,-66.00,-5.00,876.00,Higher,NaN,NaN,Sunny,05:24,17:35,Very_High,-63.00,6.00,NaN,124.00,Celsius,America/Port_of_Spain
200,NaN,30.00,2012-12-12T00:00:00.000Z,223.00,Month 8,-68.00,-5.00,880.00,Higher,NaN,NaN,Sunny,05:24,17:36,Very_High,-66.00,7.00,NaN,125.00,Celsius,America/Port_of_Spain
200,NaN,31.00,2012-12-13T00:00:00.000Z,224.00,Month 8,-66.00,-4.00,880.00,Higher,NaN,NaN,Sunny,05:24,17:36,Very_High,-71.00,7.00,NaN,126.00,Celsius,America/Port_of_Spain
200,NaN,32.00,2012-12-14T00:00:00.000Z,224.00,Month 8,-67.00,-1.00,884.00,Higher,NaN,NaN,Sunny,05:25,17:37,Very_High,-71.00,7.00,NaN,127.00,Celsius,America/Port_of_Spain
200,NaN,33.00,2012-12-15T00:00:00.000Z,225.00,Month 8,-67.00,-3.00,883.00,Higher,NaN,NaN,Sunny,05:25,17:37,High,-69.00,6.00,NaN,128.00,Celsius,America/Port_of_Spain
200,NaN,34.00,2012-12-16T00:00:00.000Z,226.00,Month 8,-65.00,-2.00,886.00,Higher,NaN,NaN,Sunny,05:25,17:37,High,-69.00,6.00,NaN,129.00,Celsius,America/Port_of_Spain
200,NaN,36.00,2012-12-17T00:00:00.000Z,226.00,Month 8,-65.00,-9.00,888.00,Higher,NaN,NaN,Sunny,05:26,17:38,High,-70.00,5.00,NaN,130.00,Celsius,America/Port_of_Spain
200,NaN,37.00,2012-12-18T00:00:00.000Z,227.00,Month 8,-65.00,-8.00,889.00,Higher,NaN,NaN,Sunny,05:26,17:38,Very_High,-70.00,6.00,NaN,131.00,Celsius,America/Port_of_Spain
200,NaN,38.00,2012-12-19T00:00:00.000Z,228.00,Month 8,-65.00,-6.00,890.00,Higher,NaN,NaN,Sunny,05:26,17:39,Very_High,-69.00,5.00,NaN,132.00,Celsius,America/Port_of_Spain
200,NaN,39.00,2012-12-20T00:00:00.000Z,228.00,Month 8,-65.00,1.00,891.00,Higher,NaN,NaN,Sunny,05:27,17:39,Very_High,-69.00,6.00,NaN,133.00,Celsius,America/Port_of_Spain
200,NaN,40.00,2012-12-21T00:00:00.000Z,229.00,Month 8,-67.00,-1.00,893.00,Higher,NaN,NaN,Sunny,05:27,17:40,Very_High,-74.00,7.00,NaN,134.00,Celsius,America/Port_of_Spain
200,NaN,41.00,2012-12-22T00:00:00.000Z,230.00,Month 8,-65.00,-5.00,894.00,Higher,NaN,NaN,Sunny,05:27,17:41,Very_High,-72.00,8.00,NaN,135.00,Celsius,America/Port_of_Spain
200,NaN,42.00,2012-12-23T00:00:00.000Z,230.00,Month 8,-65.00,-1.00,897.00,Higher,NaN,NaN,Sunny,05:28,17:41,Very_High,-74.00,7.00,NaN,136.00,Celsius,America/Port_of_Spain
200,NaN,43.00,2012-12-24T00:00:00.000Z,231.00,Month 8,-64.00,-1.00,896.00,Higher,NaN,NaN,Sunny,05:28,17:42,Very_High,-71.00,8.00,NaN,137.00,Celsius,America/Port_of_Spain
200,NaN,44.00,2012-12-25T00:00:00.000Z,232.00,Month 8,-65.00,-1.00,899.00,Higher,NaN,NaN,Sunny,05:29,17:42,Very_High,-71.00,8.00,NaN,138.00,Celsius,America/Port_of_Spain
200,NaN,45.00,2012-12-26T00:00:00.000Z,232.00,Month 8,-66.00,0.00,899.00,Higher,NaN,NaN,Sunny,05:29,17:43,Very_High,-71.00,9.00,NaN,139.00,Celsius,America/Port_of_Spain
200,NaN,47.00,2012-12-27T00:00:00.000Z,233.00,Month 8,-66.00,-2.00,903.00,Higher,NaN,NaN,Sunny,05:29,17:43,Very_High,-71.00,8.00,NaN,140.00,Celsius,America/Port_of_Spain
200,NaN,48.00,2012-12-28T00:00:00.000Z,233.00,Month 8,-64.00,-2.00,904.00,Higher,NaN,NaN,Sunny,05:30,17:44,Very_High,-72.00,8.00,NaN,141.00,Celsius,America/Port_of_Spain
200,NaN,49.00,2012-12-29T00:00:00.000Z,234.00,Month 8,-65.00,0.00,906.00,Higher,NaN,NaN,Sunny,05:30,17:44,Very_High,-73.00,8.00,NaN,142.00,Celsius,America/Port_of_Spain
200,NaN,50.00,2012-12-31T00:00:00.000Z,235.00,Month 8,-63.00,-2.00,908.00,Higher,NaN,NaN,Sunny,05:31,17:45,Very_High,-72.00,8.00,NaN,143.00,Celsius,America/Port_of_Spain
200,NaN,51.00,2013-01-01T00:00:00.000Z,235.00,Month 8,-64.00,2.00,907.00,Higher,NaN,NaN,Sunny,05:31,17:46,Very_High,-71.00,7.00,NaN,144.00,Celsius,America/Port_of_Spain
200,NaN,52.00,2013-01-02T00:00:00.000Z,236.00,Month 8,-64.00,-1.00,909.00,Higher,NaN,NaN,Sunny,05:32,17:46,Very_High,-70.00,7.00,NaN,145.00,Celsius,America/Port_of_Spain
200,NaN,53.00,2013-01-03T00:00:00.000Z,237.00,Month 8,-65.00,-1.00,908.00,Higher,NaN,NaN,Sunny,05:32,17:47,Very_High,-72.00,8.00,NaN,146.00,Celsius,America/Port_of_Spain
200,NaN,54.00,2013-01-04T00:00:00.000Z,237.00,Month 8,-65.00,0.00,914.00,Higher,NaN,NaN,Sunny,05:33,17:47,Very_High,-72.00,6.00,NaN,147.00,Celsius,America/Port_of_Spain
200,NaN,55.00,2013-01-05T00:00:00.000Z,238.00,Month 8,-65.00,-3.00,912.00,Higher,NaN,NaN,Sunny,05:33,17:48,Very_High,-70.00,5.00,NaN,148.00,Celsius,America/Port_of_Spain
200,NaN,56.00,2013-01-06T00:00:00.000Z,239.00,Month 8,-65.00,0.00,914.00,Higher,NaN,NaN,Sunny,05:34,17:49,Very_High,-71.00,4.00,NaN,149.00,Celsius,America/Port_of_Spain
200,NaN,58.00,2013-01-07T00:00:00.000Z,239.00,Month 8,-64.00,-3.00,913.00,Higher,NaN,NaN,Sunny,05:34,17:49,Very_High,-73.00,6.00,NaN,150.00,Celsius,America/Port_of_Spain
200,NaN,59.00,2013-01-08T00:00:00.000Z,240.00,Month 9,-65.00,-3.00,915.00,Higher,NaN,NaN,Sunny,05:35,17:50,Very_High,-69.00,5.00,NaN,151.00,Celsius,America/Port_of_Spain
200,NaN,60.00,2013-01-09T00:00:00.000Z,241.00,Month 9,-63.00,1.00,914.00,Higher,NaN,NaN,Sunny,05:35,17:51,Very_High,-69.00,6.00,NaN,152.00,Celsius,America/Port_of_Spain
200,NaN,61.00,2013-01-10T00:00:00.000Z,241.00,Month 9,-65.00,1.00,915.00,Higher,NaN,NaN,Sunny,05:36,17:51,Very_High,-70.00,4.00,NaN,153.00,Celsius,America/Port_of_Spain
200,NaN,62.00,2013-01-11T00:00:00.000Z,242.00,Month 9,-65.00,-2.00,917.00,Higher,NaN,NaN,Sunny,05:36,17:52,Very_High,-72.00,4.00,NaN,154.00,Celsius,America/Port_of_Spain
200,NaN,63.00,2013-01-12T00:00:00.000Z,243.00,Month 9,-64.00,0.00,917.00,Higher,NaN,NaN,Sunny,05:37,17:52,Very_High,-70.00,4.00,NaN,155.00,Celsius,America/Port_of_Spain
200,NaN,64.00,2013-01-13T00:00:00.000Z,243.00,Month 9,-65.00,0.00,922.00,Higher,NaN,NaN,Sunny,05:37,17:53,Very_High,-73.00,5.00,NaN,156.00,Celsius,America/Port_of_Spain
200,NaN,65.00,2013-01-14T00:00:00.000Z,244.00,Month 9,-64.00,-2.00,920.00,Higher,NaN,NaN,Sunny,05:38,17:54,Very_High,-71.00,5.00,NaN,157.00,Celsius,America/Port_of_Spain
200,NaN,66.00,2013-01-15T00:00:00.000Z,245.00,Month 9,-66.00,-3.00,922.00,Higher,NaN,NaN,Sunny,05:39,17:54,Very_High,-70.00,4.00,NaN,158.00,Celsius,America/Port_of_Spain
200,NaN,67.00,2013-01-16T00:00:00.000Z,245.00,Month 9,-65.00,-4.00,918.00,Higher,NaN,NaN,Sunny,05:39,17:55,Very_High,-72.00,5.00,NaN,159.00,Celsius,America/Port_of_Spain
200,NaN,69.00,2013-01-17T00:00:00.000Z,246.00,Month 9,-67.00,-3.00,919.00,Higher,NaN,NaN,Sunny,05:40,17:56,Very_High,-72.00,6.00,NaN,160.00,Celsius,America/Port_of_Spain
200,NaN,70.00,2013-01-18T00:00:00.000Z,246.00,Month 9,-65.00,-2.00,919.00,Higher,NaN,NaN,Sunny,05:40,17:56,Very_High,-71.00,5.00,NaN,161.00,Celsius,America/Port_of_Spain
200,NaN,71.00,2013-01-19T00:00:00.000Z,247.00,Month 9,-65.00,-1.00,919.00,Higher,NaN,NaN,Sunny,05:41,17:57,Very_High,-72.00,7.00,NaN,162.00,Celsius,America/Port_of_Spain
200,NaN,72.00,2013-01-20T00:00:00.000Z,248.00,Month 9,-65.00,-1.00,919.00,Higher,NaN,NaN,Sunny,05:41,17:58,Very_High,-71.00,6.00,NaN,163.00,Celsius,America/Port_of_Spain
200,NaN,73.00,2013-01-21T00:00:00.000Z,248.00,Month 9,-64.00,-1.00,919.00,Higher,NaN,NaN,Sunny,05:42,17:59,High,-68.00,7.00,NaN,164.00,Celsius,America/Port_of_Spain
200,NaN,74.00,2013-01-22T00:00:00.000Z,249.00,Month 9,-65.00,-3.00,922.00,Higher,NaN,NaN,Sunny,05:43,17:59,High,-69.00,4.00,NaN,165.00,Celsius,America/Port_of_Spain
200,NaN,75.00,2013-01-23T00:00:00.000Z,250.00,Month 9,-65.00,-5.00,922.00,Higher,NaN,NaN,Sunny,05:43,18:00,High,-67.00,4.00,NaN,166.00,Celsius,America/Port_of_Spain
200,NaN,76.00,2013-01-24T00:00:00.000Z,250.00,Month 9,-65.00,-3.00,920.00,Higher,NaN,NaN,Sunny,05:44,18:01,High,-69.00,6.00,NaN,167.00,Celsius,America/Port_of_Spain
200,NaN,77.00,2013-01-25T00:00:00.000Z,251.00,Month 9,-66.00,1.00,923.00,Higher,NaN,NaN,Sunny,05:45,18:01,High,-69.00,7.00,NaN,168.00,Celsius,America/Port_of_Spain
200,NaN,78.00,2013-01-26T00:00:00.000Z,252.00,Month 9,-66.00,0.00,922.00,Higher,NaN,NaN,Sunny,05:45,18:02,High,-70.00,6.00,NaN,169.00,Celsius,America/Port_of_Spain
200,NaN,80.00,2013-01-27T00:00:00.000Z,252.00,Month 9,-66.00,0.00,925.00,Higher,NaN,NaN,Sunny,05:46,18:03,High,-69.00,5.00,NaN,170.00,Celsius,America/Port_of_Spain
200,NaN,81.00,2013-01-28T00:00:00.000Z,253.00,Month 9,-67.00,1.00,925.00,Higher,NaN,NaN,Sunny,05:46,18:03,High,-71.00,6.00,NaN,171.00,Celsius,America/Port_of_Spain
200,NaN,82.00,2013-01-29T00:00:00.000Z,254.00,Month 9,-67.00,0.00,923.00,Higher,NaN,NaN,Sunny,05:47,18:04,High,-71.00,6.00,NaN,172.00,Celsius,America/Port_of_Spain
200,NaN,83.00,2013-01-30T00:00:00.000Z,254.00,Month 9,-67.00,0.00,920.00,Higher,NaN,NaN,Sunny,05:48,18:05,High,-71.00,6.00,NaN,173.00,Celsius,America/Port_of_Spain
200,NaN,84.00,2013-01-31T00:00:00.000Z,255.00,Month 9,-67.00,0.00,921.00,Higher,NaN,NaN,Sunny,05:48,18:06,High,-71.00,7.00,NaN,174.00,Celsius,America/Port_of_Spain
200,NaN,85.00,2013-02-01T00:00:00.000Z,256.00,Month 9,-68.00,-4.00,921.00,Higher,NaN,NaN,Sunny,05:49,18:06,High,-70.00,6.00,NaN,175.00,Celsius,America/Port_of_Spain
200,NaN,86.00,2013-02-02T00:00:00.000Z,256.00,Month 9,-67.00,0.00,920.00,Higher,NaN,NaN,Sunny,05:50,18:07,High,-69.00,6.00,NaN,176.00,Celsius,America/Port_of_Spain
200,NaN,87.00,2013-02-03T00:00:00.000Z,257.00,Month 9,-66.00,-1.00,921.00,Higher,NaN,NaN,Sunny,05:50,18:08,High,-69.00,5.00,NaN,177.00,Celsius,America/Port_of_Spain
200,NaN,88.00,2013-02-04T00:00:00.000Z,258.00,Month 9,-66.00,-2.00,920.00,Higher,NaN,NaN,Sunny,05:51,18:09,High,-71.00,6.00,NaN,178.00,Celsius,America/Port_of_Spain
200,NaN,89.00,2013-02-06T00:00:00.000Z,258.00,Month 9,-66.00,-7.00,920.00,Higher,NaN,NaN,Sunny,05:52,18:09,High,-72.00,5.00,NaN,179.00,Celsius,America/Port_of_Spain
200,NaN,91.00,2013-02-07T00:00:00.000Z,259.00,Month 9,-67.00,-1.00,919.00,Higher,NaN,NaN,Sunny,05:52,18:10,High,-70.00,6.00,NaN,180.00,Celsius,America/Port_of_Spain
200,NaN,92.00,2013-02-08T00:00:00.000Z,260.00,Month 9,-67.00,1.00,918.00,Higher,NaN,NaN,Sunny,05:53,18:11,High,-70.00,6.00,NaN,181.00,Celsius,America/Port_of_Spain
200,NaN,93.00,2013-02-09T00:00:00.000Z,260.00,Month 9,-67.00,0.00,921.00,Higher,NaN,NaN,Sunny,05:54,18:11,High,-70.00,7.00,NaN,182.00,Celsius,America/Port_of_Spain
200,NaN,94.00,2013-02-10T00:00:00.000Z,261.00,Month 9,-67.00,-1.00,921.00,Higher,NaN,NaN,Sunny,05:55,18:12,High,-72.00,6.00,NaN,183.00,Celsius,America/Port_of_Spain
200,NaN,95.00,2013-02-11T00:00:00.000Z,261.00,Month 9,-67.00,0.00,923.00,Higher,NaN,NaN,Sunny,05:55,18:13,High,-71.00,6.00,NaN,184.00,Celsius,America/Port_of_Spain
200,NaN,96.00,2013-02-12T00:00:00.000Z,262.00,Month 9,-67.00,-5.00,923.00,Higher,NaN,NaN,Sunny,05:56,18:14,High,-72.00,7.00,NaN,185.00,Celsius,America/Port_of_Spain
200,NaN,97.00,2013-02-13T00:00:00.000Z,263.00,Month 9,-66.00,-2.00,922.00,Higher,NaN,NaN,Sunny,05:57,18:14,High,-71.00,5.00,NaN,186.00,Celsius,America/Port_of_Spain
200,NaN,98.00,2013-02-14T00:00:00.000Z,263.00,Month 9,-67.00,-1.00,921.00,Higher,NaN,NaN,Sunny,05:57,18:15,High,-73.00,7.00,NaN,187.00,Celsius,America/Port_of_Spain
200,NaN,99.00,2013-02-15T00:00:00.000Z,264.00,Month 9,-68.00,-3.00,920.00,Higher,NaN,NaN,Sunny,05:58,18:16,Very_High,-72.00,7.00,NaN,188.00,Celsius,America/Port_of_Spain
200,NaN,100.00,2013-02-16T00:00:00.000Z,265.00,Month 9,-68.00,-2.00,920.00,Higher,NaN,NaN,Sunny,05:59,18:16,High,-71.00,6.00,NaN,189.00,Celsius,America/Port_of_Spain
200,NaN,102.00,2013-02-17T00:00:00.000Z,265.00,Month 9,-66.00,-3.00,917.00,Higher,NaN,NaN,Sunny,05:59,18:17,High,-72.00,7.00,NaN,190.00,Celsius,America/Port_of_Spain
200,NaN,103.00,2013-02-18T00:00:00.000Z,266.00,Month 9,-67.00,-3.00,921.00,Higher,NaN,NaN,Sunny,06:00,18:18,Very_High,-71.00,7.00,NaN,191.00,Celsius,America/Port_of_Spain
200,NaN,104.00,2013-02-19T00:00:00.000Z,267.00,Month 9,NaN,NaN,NaN,Higher,NaN,NaN,Sunny,06:01,18:19,NaN,NaN,NaN,NaN,192.00,Celsius,America/Port_of_Spain
404,Sol not found,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
404,Sol not found,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
200,NaN,105.00,2013-02-22T00:00:00.000Z,269.00,Month 9,NaN,NaN,NaN,Higher,NaN,NaN,Sunny,06:03,18:21,NaN,NaN,NaN,NaN,195.00,Celsius,America/Port_of_Spain
200,NaN,106.00,2013-02-23T00:00:00.000Z,269.00,Month 9,-66.00,-3.00,916.00,Higher,NaN,NaN,Sunny,06:04,18:21,High,-70.00,7.00,NaN,196.00,Celsius,America/Port_of_Spain
200,NaN,107.00,2013-02-24T00:00:00.000Z,270.00,Month 10,-68.00,-3.00,915.00,Higher,NaN,NaN,Sunny,06:04,18:22,High,-72.00,5.00,NaN,197.00,Celsius,America/Port_of_Spain
200,NaN,108.00,2013-02-25T00:00:00.000Z,271.00,Month 10,-67.00,-2.00,914.00,Higher,NaN,NaN,Sunny,06:05,18:23,High,-70.00,6.00,NaN,198.00,Celsius,America/Port_of_Spain
200,NaN,109.00,2013-02-26T00:00:00.000Z,271.00,Month 10,-66.00,0.00,917.00,Higher,NaN,NaN,Sunny,06:06,18:24,High,-71.00,4.00,NaN,199.00,Celsius,America/Port_of_Spain
